NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
BAGES;07;2020-08-27;2020-09-02;Si;;;47.2813;1;2978.7234;63;2.0000;0;0;0
BAGES;07;2020-08-27;2020-09-02;No;136.219;1.28356;54.7567;97;951.7519;1686;6.1312;7;2;2
BAGES;07;2020-08-26;2020-09-01;No;150.353;1.42431;57.0147;101;957.3969;1696;5.6338;6;2;2
BAGES;07;2020-08-26;2020-09-01;Si;;;47.2813;1;3971.6312;84;1.5625;0;0;0
BAGES;07;2020-08-25;2020-08-31;Si;;;94.5626;2;5295.5082;112;2.1978;0;0;0
BAGES;07;2020-08-25;2020-08-31;No;158.859;1.56341;62.6598;111;972.6385;1723;6.4536;6;1;1
BAGES;07;2020-08-24;2020-08-30;Si;;;94.5626;2;5437.3522;115;2.1053;0;0;0
BAGES;07;2020-08-24;2020-08-30;No;162.062;1.60384;64.3533;114;989.0091;1752;6.3020;8;1;1
BAGES;07;2020-08-23;2020-08-29;Si;;;94.5626;2;5484.6335;116;2.0619;0;0;0
BAGES;07;2020-08-23;2020-08-29;No;164.479;1.66497;62.0953;110;1033.0403;1830;6.0761;8;1;1
BAGES;07;2020-08-22;2020-08-28;No;155.14;1.59782;60.9663;108;1042.6369;1847;5.8028;7;1;1
BAGES;07;2020-08-22;2020-08-28;Si;;;94.5626;2;5390.0709;114;2.0833;0;0;0
BAGES;07;2020-08-21;2020-08-27;No;145.415;1.489;62.0953;110;1027.9598;1821;5.7078;5;1;0
BAGES;07;2020-08-21;2020-08-27;Si;;;47.2813;1;4964.5390;105;1.1364;0;0;0
BAGES;07;2020-08-20;2020-08-26;Si;;;94.5626;2;5342.7895;113;2.1277;0;0;0
BAGES;07;2020-08-20;2020-08-26;No;113.629;1.28211;51.3697;91;987.3156;1749;5.2288;5;0;0
BAGES;07;2020-08-19;2020-08-25;Si;;;94.5626;2;4018.9125;85;2.7027;0;0;0
BAGES;07;2020-08-19;2020-08-25;No;99.0041;1.17707;48.5472;86;947.2359;1678;5.1330;5;1;0
BAGES;07;2020-08-18;2020-08-24;Si;;;47.2813;1;2222.2222;47;2.7027;1;0;0
BAGES;07;2020-08-18;2020-08-24;No;80.5996;1.07353;38.9507;69;909.4142;1611;4.0411;6;1;0
BAGES;07;2020-08-17;2020-08-23;No;76.6312;1.06055;36.6926;65;915.0592;1621;4.2092;3;1;0
BAGES;07;2020-08-17;2020-08-23;Si;;;47.2813;1;2127.6595;45;2.9412;3;0;0
BAGES;07;2020-08-16;2020-08-22;No;75.7336;1.04812;36.6926;65;882.8825;1564;4.1005;5;1;0
BAGES;07;2020-08-16;2020-08-22;Si;;;47.2813;1;2269.5035;48;2.7027;3;0;0
BAGES;07;2020-08-15;2020-08-21;Si;;;47.2813;1;2316.7848;49;2.5641;3;0;0
BAGES;07;2020-08-15;2020-08-21;No;79.9611;1.17065;36.1281;64;882.8825;1564;4.0924;6;2;1
BAGES;07;2020-08-14;2020-08-20;Si;;;47.2813;1;2647.7541;56;2.1739;3;0;0
BAGES;07;2020-08-14;2020-08-20;No;89.3251;1.38804;35.5636;63;881.1890;1561;4.0951;8;2;1
BAGES;07;2020-08-13;2020-08-19;Si;;;0.0000;0;2505.9101;53;0.0000;3;0;0
BAGES;07;2020-08-13;2020-08-19;No;98.803;1.52197;37.2571;66;880.6245;1560;4.1694;9;2;1
BAGES;07;2020-08-12;2020-08-18;No;98.032;1.55054;35.5636;63;860.8669;1525;3.8802;8;1;1
BAGES;07;2020-08-12;2020-08-18;Si;;;47.2813;1;3546.0992;75;1.6393;3;0;0
BAGES;07;2020-08-11;2020-08-17;Si;;;47.2813;1;3498.8179;74;1.6393;3;0;0
BAGES;07;2020-08-11;2020-08-17;No;101.316;1.54723;36.1281;64;845.0608;1497;4.2479;8;1;1
BAGES;07;2020-08-10;2020-08-16;No;96.4423;1.5119;35.5636;63;826.9967;1465;4.1399;8;3;1
BAGES;07;2020-08-10;2020-08-16;Si;;;94.5626;2;3593.3806;76;1.5625;1;0;0
BAGES;07;2020-08-09;2020-08-15;Si;;;94.5626;2;3546.0992;75;1.5873;1;0;0
BAGES;07;2020-08-09;2020-08-15;No;92.1475;1.4319;35.5636;63;819.0937;1451;4.1847;6;3;1
BAGES;07;2020-08-08;2020-08-14;Si;;;94.5626;2;3498.8179;74;1.6129;1;0;1
BAGES;07;2020-08-08;2020-08-14;No;78.8866;1.23668;32.1766;57;823.0452;1458;3.8737;4;2;0
BAGES;07;2020-08-07;2020-08-13;Si;;;94.5626;2;3073.2860;65;1.8868;1;0;1
BAGES;07;2020-08-07;2020-08-13;No;61.4536;0.963391;28.7896;51;768.8529;1362;3.6265;4;2;0
BAGES;07;2020-08-06;2020-08-12;No;53.4724;0.877082;27.6606;49;776.7560;1376;3.2333;3;2;0
BAGES;07;2020-08-06;2020-08-12;Si;;;94.5626;2;2836.8794;60;2.0408;1;0;1
BAGES;07;2020-08-05;2020-08-11;No;52.3258;0.882796;27.6606;49;798.2071;1414;3.4509;3;2;0
BAGES;07;2020-08-05;2020-08-11;Si;;;47.2813;1;3120.5673;66;0.0000;1;0;1
BAGES;07;2020-08-04;2020-08-10;Si;;;94.5626;2;3215.1300;68;2.3810;0;0;1
BAGES;07;2020-08-04;2020-08-10;No;55.2383;0.97853;29.3541;52;830.9483;1472;3.3046;5;2;0
BAGES;07;2020-08-03;2020-08-09;Si;;;47.2813;1;3073.2860;65;2.5000;0;0;1
BAGES;07;2020-08-03;2020-08-09;No;58.3953;1.02421;28.2251;50;833.2063;1476;3.2374;5;0;0
BAGES;07;2020-08-02;2020-08-08;Si;;;47.2813;1;3215.1300;68;2.5000;0;0;1
BAGES;07;2020-08-02;2020-08-08;No;64.5732;1.14389;28.7896;51;859.1734;1522;3.2100;5;0;0
BAGES;07;2020-08-01;2020-08-07;No;72.3808;1.29516;31.6121;56;864.8184;1532;3.4602;13;0;0
BAGES;07;2020-08-01;2020-08-07;Si;;;47.2813;1;3356.9739;71;2.3256;0;0;1
BAGES;07;2020-07-31;2020-08-06;Si;;;47.2813;1;3262.4113;69;2.3810;0;0;1
BAGES;07;2020-07-31;2020-08-06;No;82.2503;1.4146;34.9991;62;872.7215;1546;3.8488;11;0;0
BAGES;07;2020-07-30;2020-08-05;Si;;;47.2813;1;3782.5059;80;2.0000;0;0;2
BAGES;07;2020-07-30;2020-08-05;No;80.2423;1.34101;33.3056;59;850.1414;1506;3.6466;11;0;0
BAGES;07;2020-07-29;2020-08-04;Si;;;47.2813;1;3026.0047;64;1.9608;0;0;2
BAGES;07;2020-07-29;2020-08-04;No;74.7585;1.27339;31.6121;56;845.0608;1497;4.0084;12;0;0
BAGES;07;2020-07-28;2020-08-03;Si;;;0.0000;0;3120.5673;66;0.0000;0;0;2
BAGES;07;2020-07-28;2020-08-03;No;63.3944;1.18212;27.0961;48;790.3040;1400;4.2296;10;0;0
BAGES;07;2020-07-27;2020-08-02;No;61.5163;1.17177;28.7896;51;797.6426;1413;4.0149;10;0;0
BAGES;07;2020-07-27;2020-08-02;Si;;;0.0000;0;3167.8486;67;0.0000;0;0;2
BAGES;07;2020-07-26;2020-08-01;Si;;;0.0000;0;3026.0047;64;0.0000;0;0;2
BAGES;07;2020-07-26;2020-08-01;No;58.794;1.13208;27.6606;49;769.9819;1364;3.9322;11;0;0
BAGES;07;2020-07-25;2020-07-31;Si;;;0.0000;0;2931.4420;62;0.0000;0;0;1
BAGES;07;2020-07-25;2020-07-31;No;55.8969;1.08813;24.2736;43;765.4659;1356;3.5019;3;0;0
BAGES;07;2020-07-24;2020-07-30;Si;;;47.2813;1;3215.1300;68;1.8519;0;0;1
BAGES;07;2020-07-24;2020-07-30;No;52.212;1.02769;23.1446;41;754.7404;1337;3.4893;3;0;0
BAGES;07;2020-07-23;2020-07-29;No;54.4455;1.05987;26.5316;47;773.3690;1370;3.6434;3;0;0
BAGES;07;2020-07-23;2020-07-29;Si;;;47.2813;1;2742.3167;58;2.1277;0;0;0
BAGES;07;2020-07-22;2020-07-28;No;54.4921;1.04925;27.0961;48;756.9984;1341;3.4646;2;0;0
BAGES;07;2020-07-22;2020-07-28;Si;;;47.2813;1;2316.7848;49;2.6316;0;0;0
BAGES;07;2020-07-21;2020-07-27;Si;;;47.2813;1;2127.6595;45;2.7778;0;0;0
BAGES;07;2020-07-21;2020-07-27;No;53.417;1.03985;26.5316;47;769.9819;1364;2.9276;1;0;0
BAGES;07;2020-07-20;2020-07-26;Si;;;47.2813;1;2127.6595;45;2.7778;0;0;0
BAGES;07;2020-07-20;2020-07-26;No;51.1921;1.04236;23.7091;42;747.4018;1324;3.1150;2;0;0
BAGES;07;2020-07-19;2020-07-25;Si;;;47.2813;1;2080.3782;44;2.8571;0;0;0
BAGES;07;2020-07-19;2020-07-25;No;54.8219;1.10358;24.2736;43;759.8209;1346;3.2967;1;1;0
BAGES;07;2020-07-18;2020-07-24;No;59.8064;1.1904;27.0961;48;746.8373;1323;3.5228;3;1;0
BAGES;07;2020-07-18;2020-07-24;Si;;;47.2813;1;2033.0969;43;2.8571;0;0;0
BAGES;07;2020-07-17;2020-07-23;No;72.0377;1.59516;27.6606;49;747.9663;1325;3.6000;3;1;0
BAGES;07;2020-07-17;2020-07-23;Si;;;0.0000;0;1891.2529;40;0.0000;0;0;0
BAGES;07;2020-07-16;2020-07-22;Si;;;0.0000;0;2080.3782;44;0.0000;0;0;0
BAGES;07;2020-07-16;2020-07-22;No;73.6854;1.71752;24.8381;44;723.6927;1282;3.7007;3;1;0
BAGES;07;2020-07-15;2020-07-21;Si;;;0.0000;0;2458.6288;52;0.0000;0;0;0
BAGES;07;2020-07-15;2020-07-21;No;73.9394;1.84481;24.8381;44;803.8521;1424;3.3309;3;1;0
BAGES;07;2020-07-14;2020-07-20;Si;;;0.0000;0;2364.0661;50;0.0000;0;0;0
BAGES;07;2020-07-14;2020-07-20;No;77.622;1.85818;24.8381;44;775.0625;1373;3.3128;5;1;0
BAGES;07;2020-07-13;2020-07-19;No;83.3353;1.82254;25.4026;45;733.8538;1300;3.6437;4;2;0
BAGES;07;2020-07-13;2020-07-19;Si;;;0.0000;0;2742.3167;58;0.0000;0;0;0
BAGES;07;2020-07-12;2020-07-18;Si;;;0.0000;0;2695.0354;57;0.0000;0;0;0
BAGES;07;2020-07-12;2020-07-18;No;74.8496;1.65742;25.4026;45;767.7239;1360;3.3153;6;2;0
BAGES;07;2020-07-11;2020-07-17;Si;;;0.0000;0;2647.7541;56;0.0000;0;0;0
BAGES;07;2020-07-11;2020-07-17;No;65.3041;1.39379;23.1446;41;754.7404;1337;3.2993;4;2;0
BAGES;07;2020-07-10;2020-07-16;Si;;;0.0000;0;3167.8486;67;0.0000;0;0;0
BAGES;07;2020-07-10;2020-07-16;No;38.7972;0.869976;17.4995;31;736.6763;1305;2.7441;6;2;0
BAGES;07;2020-07-09;2020-07-15;Si;;;0.0000;0;7139.4799;151;0.0000;0;0;0
BAGES;07;2020-07-09;2020-07-15;No;32.0795;0.710349;18.0640;32;773.9335;1371;2.3828;6;2;0
BAGES;07;2020-07-08;2020-07-14;No;28.2073;0.640621;15.2415;27;656.5169;1163;2.2727;7;2;1
BAGES;07;2020-07-08;2020-07-14;Si;;;0.0000;0;7801.4184;165;0.0000;0;0;0
BAGES;07;2020-07-07;2020-07-13;Si;;;0.0000;0;8037.8250;170;0.0000;0;0;0
BAGES;07;2020-07-07;2020-07-13;No;30.9906;0.694923;16.9350;30;770.5464;1365;2.9276;6;2;1
BAGES;07;2020-07-06;2020-07-12;Si;;;0.0000;0;7801.4184;165;0.0000;0;0;0
BAGES;07;2020-07-06;2020-07-12;No;36.4863;0.769458;20.3221;36;794.8201;1408;2.5335;7;1;1
BAGES;07;2020-07-05;2020-07-11;Si;;;0.0000;0;7706.8557;163;0.0000;0;0;0
BAGES;07;2020-07-05;2020-07-11;No;40.4269;0.873354;19.7576;35;734.4183;1301;2.8317;5;0;1
BAGES;07;2020-07-04;2020-07-10;No;48.8737;1.04311;23.7091;42;767.1594;1359;3.3102;5;0;1
BAGES;07;2020-07-04;2020-07-10;Si;;;0.0000;0;7848.6997;166;0.0000;0;0;0
BAGES;07;2020-07-03;2020-07-09;No;66.0457;1.37645;27.0961;48;763.7724;1353;3.4509;4;0;1
BAGES;07;2020-07-03;2020-07-09;Si;;;0.0000;0;7895.9810;167;0.7692;0;0;0
BAGES;07;2020-07-02;2020-07-08;Si;;;47.2813;1;5579.1962;118;1.4085;0;0;1
BAGES;07;2020-07-02;2020-07-08;No;70.6928;1.49083;27.0961;48;713.5316;1264;4.0429;5;0;1
BAGES;07;2020-07-01;2020-07-07;Si;;;47.2813;1;4869.9763;103;1.7241;0;0;1
BAGES;07;2020-07-01;2020-07-07;No;75.3493;1.60818;28.7896;51;724.8217;1284;4.2693;4;0;0
BAGES;07;2020-06-30;2020-07-06;Si;;;47.2813;1;4964.5390;105;1.6393;0;0;2
BAGES;07;2020-06-30;2020-07-06;No;75.1292;1.60348;27.6606;49;633.9367;1123;3.8936;4;0;0
BAGES;07;2020-06-29;2020-07-05;No;67.0083;1.64865;27.0961;48;652.0008;1155;4.2593;4;0;0
BAGES;07;2020-06-29;2020-07-05;Si;;;47.2813;1;5106.3829;108;1.6949;0;0;3
BAGES;07;2020-06-28;2020-07-04;No;63.8925;1.61691;26.5316;47;644.0978;1141;4.1276;4;0;0
BAGES;07;2020-06-28;2020-07-04;Si;;;47.2813;1;5248.2269;111;1.6393;0;0;3
BAGES;07;2020-06-27;2020-07-03;Si;;;47.2813;1;5200.9456;110;1.7241;0;0;3
BAGES;07;2020-06-27;2020-07-03;No;73.3758;2.0965;23.1446;41;613.0501;1086;3.5679;4;0;0
BAGES;07;2020-06-26;2020-07-02;Si;;;47.2813;1;5059.1016;107;0.0000;0;0;3
BAGES;07;2020-06-26;2020-07-02;No;72.0551;2.23936;20.8866;37;649.1783;1150;3.5316;3;0;0
BAGES;07;2020-06-25;2020-07-01;Si;;;0.0000;0;3262.4113;69;0.0000;0;0;2
BAGES;07;2020-06-25;2020-07-01;No;74.4096;2.5846;20.3221;36;637.3238;1129;3.0274;2;0;0
BAGES;07;2020-06-24;2020-06-30;No;68.2577;2.57269;18.0640;32;586.5185;1039;2.8601;3;0;0
BAGES;07;2020-06-24;2020-06-30;Si;;;0.0000;0;2742.3167;58;0.0000;0;0;2
BAGES;07;2020-06-23;2020-06-29;Si;;;0.0000;0;3262.4113;69;0.0000;0;0;1
BAGES;07;2020-06-23;2020-06-29;No;65.9363;2.59565;19.1930;34;568.4544;1007;3.0884;3;0;0
BAGES;07;2020-06-22;2020-06-28;Si;;;0.0000;0;3215.1300;68;0.0000;0;0;0
BAGES;07;2020-06-22;2020-06-28;No;52.0858;2.42812;13.5480;24;514.2621;911;2.4823;2;0;0
BAGES;07;2020-06-21;2020-06-27;Si;;;0.0000;0;3262.4113;69;0.0000;0;0;0
BAGES;07;2020-06-21;2020-06-27;No;49.5133;2.37058;12.9835;23;552.0838;978;2.3128;2;0;0
BAGES;07;2020-06-20;2020-06-26;Si;;;0.0000;0;3215.1300;68;0.0000;0;0;0
BAGES;07;2020-06-20;2020-06-26;No;35.9819;1.77058;11.8545;21;527.8102;935;2.3175;2;0;0
BAGES;07;2020-06-19;2020-06-25;No;28.7588;1.30629;11.2900;20;541.9228;960;1.4925;2;0;0
BAGES;07;2020-06-19;2020-06-25;Si;;;94.5626;2;4586.2884;97;5.8824;0;0;0
BAGES;07;2020-06-18;2020-06-24;Si;;;94.5626;2;6335.6973;134;3.5714;0;0;0
BAGES;07;2020-06-18;2020-06-24;No;16.7814;0.825773;8.4675;15;560.5514;993;1.5855;2;0;0
BAGES;07;2020-06-17;2020-06-23;Si;;;189.1252;4;6855.7919;145;6.2500;0;0;0
BAGES;07;2020-06-17;2020-06-23;No;15.7796;0.635297;8.4675;15;604.5826;1071;1.5658;1;0;0
BAGES;07;2020-06-16;2020-06-22;Si;;;283.6879;6;6666.6666;141;9.2308;0;0;1
BAGES;07;2020-06-16;2020-06-22;No;11.5153;0.523052;6.2095;11;608.5341;1078;1.3444;1;1;0
BAGES;07;2020-06-15;2020-06-21;No;13.5706;0.54636;7.9030;14;653.1298;1157;1.2536;2;1;1
BAGES;07;2020-06-15;2020-06-21;Si;;;283.6879;6;6477.5413;137;8.6957;0;0;1
BAGES;07;2020-06-14;2020-06-20;No;15.4213;0.607074;7.9030;14;635.6302;1126;1.2871;2;1;1
BAGES;07;2020-06-14;2020-06-20;Si;;;378.2505;8;6713.9479;142;10.6667;0;0;2
BAGES;07;2020-06-13;2020-06-19;Si;;;378.2505;8;6713.9479;142;10.6667;1;0;2
BAGES;07;2020-06-13;2020-06-19;No;17.6106;0.649932;8.4675;15;672.3229;1191;1.3195;2;1;1
BAGES;07;2020-06-12;2020-06-18;Si;;;330.9692;7;7281.3238;154;10.9589;1;0;2
BAGES;07;2020-06-12;2020-06-18;No;23.2455;0.762569;10.7255;19;669.5004;1186;2.0019;3;1;1
BAGES;07;2020-06-11;2020-06-17;Si;;;378.2505;8;6099.2907;129;15.3846;1;0;2
BAGES;07;2020-06-11;2020-06-17;No;26.2084;0.814517;11.8545;21;668.9359;1185;1.8815;3;1;1
BAGES;07;2020-06-10;2020-06-16;No;30.0668;0.902752;16.3705;29;737.8053;1307;2.2414;4;1;1
BAGES;07;2020-06-10;2020-06-16;Si;;;425.5319;9;8463.3569;179;10.8434;1;0;2
BAGES;07;2020-06-09;2020-06-15;Si;;;330.9692;7;10307.3286;218;7.2917;1;0;1
BAGES;07;2020-06-09;2020-06-15;No;33.0702;0.915357;15.8060;28;763.2079;1352;2.3353;3;0;1
BAGES;07;2020-06-08;2020-06-14;Si;;;330.9692;7;10260.0472;217;7.3684;2;0;1
BAGES;07;2020-06-08;2020-06-14;No;35.1196;0.957128;16.9350;30;797.0781;1412;2.4662;2;0;0
BAGES;07;2020-06-07;2020-06-13;Si;;;236.4066;5;9929.0780;210;5.7471;2;0;0
BAGES;07;2020-06-07;2020-06-13;No;36.0148;0.966652;17.4995;31;783.5300;1388;2.6764;2;0;0
BAGES;07;2020-06-06;2020-06-12;Si;;;236.4066;5;9976.3593;211;5.6818;1;0;1
BAGES;07;2020-06-06;2020-06-12;No;40.9407;0.92981;18.6285;33;798.2071;1414;2.6688;2;0;0
BAGES;07;2020-06-05;2020-06-11;No;36.3555;0.825676;19.7576;35;808.3681;1432;2.5522;1;0;0
BAGES;07;2020-06-05;2020-06-11;Si;;;189.1252;4;8747.0449;185;3.2609;1;0;2
BAGES;07;2020-06-04;2020-06-10;Si;;;141.8439;3;9456.2647;200;3.0303;1;0;2
BAGES;07;2020-06-04;2020-06-10;No;35.4927;0.776226;20.3221;36;846.7543;1500;2.6627;2;0;0
BAGES;07;2020-06-03;2020-06-09;Si;;;47.2813;1;8226.9503;174;1.1111;1;0;3
BAGES;07;2020-06-03;2020-06-09;No;32.6826;0.7519;16.9350;30;859.7379;1523;2.2448;2;0;0
BAGES;07;2020-06-02;2020-06-08;Si;;;47.2813;1;6146.5721;130;1.4286;1;0;3
BAGES;07;2020-06-02;2020-06-08;No;35.4053;0.793917;20.3221;36;839.9803;1488;2.5679;2;0;0
BAGES;07;2020-06-01;2020-06-07;No;39.0792;0.865346;19.7576;35;783.5300;1388;2.6563;2;0;0
BAGES;07;2020-06-01;2020-06-07;Si;;;47.2813;1;5957.4468;126;1.5385;0;0;3
BAGES;07;2020-05-31;2020-06-06;No;44.2183;0.991536;19.7576;35;800.4651;1418;2.4787;2;0;0
BAGES;07;2020-05-31;2020-06-06;Si;;;47.2813;1;6004.7281;127;1.4925;0;0;3
BAGES;07;2020-05-30;2020-06-05;Si;;;47.2813;1;5910.1654;125;1.5385;0;0;2
BAGES;07;2020-05-30;2020-06-05;No;53.5543;1.15695;25.4026;45;819.6582;1452;3.2900;2;0;1
BAGES;07;2020-05-29;2020-06-04;Si;;;47.2813;1;6430.2600;136;1.2821;0;0;1
BAGES;07;2020-05-29;2020-06-04;No;56.7147;1.28806;24.2736;43;778.4495;1379;3.2026;2;0;1
BAGES;07;2020-05-28;2020-06-03;Si;;;47.2813;1;8794.3262;186;1.0526;0;0;2
BAGES;07;2020-05-28;2020-06-03;No;60.7943;1.32957;25.4026;45;769.9819;1364;3.2310;1;0;1
BAGES;07;2020-05-27;2020-06-02;No;61.4487;1.37791;26.5316;47;712.4026;1262;3.7653;0;0;1
BAGES;07;2020-05-27;2020-06-02;Si;;;47.2813;1;9219.8581;195;1.3699;0;0;2
BAGES;07;2020-05-26;2020-06-01;No;57.4743;1.39471;24.2736;43;707.8866;1254;3.4698;0;0;1
BAGES;07;2020-05-26;2020-06-01;Si;;;47.2813;1;9787.2340;207;1.3158;0;0;2
BAGES;07;2020-05-25;2020-05-31;Si;;;47.2813;1;9929.0780;210;1.2658;0;0;2
BAGES;07;2020-05-25;2020-05-31;No;58.945;1.45027;25.4026;45;727.6442;1289;3.6649;0;0;2
BAGES;07;2020-05-24;2020-05-30;Si;;;47.2813;1;9787.2340;207;1.3158;0;0;3
BAGES;07;2020-05-24;2020-05-30;No;57.1039;1.42476;24.8381;44;727.0797;1288;3.6910;8;0;2
BAGES;07;2020-05-23;2020-05-29;Si;;;47.2813;1;10591.0165;224;1.1628;1;0;4
BAGES;07;2020-05-23;2020-05-29;No;58.3415;1.7819;20.8866;37;708.4511;1255;3.3188;8;0;3
BAGES;07;2020-05-22;2020-05-28;No;66.0302;2.24943;19.7576;35;728.7732;1291;3.0457;8;0;4
BAGES;07;2020-05-22;2020-05-28;Si;;;47.2813;1;9834.5153;208;1.6129;1;0;5
BAGES;07;2020-05-21;2020-05-27;Si;;;47.2813;1;6146.5721;130;2.3256;1;0;4
BAGES;07;2020-05-21;2020-05-27;No;70.2633;2.30499;20.3221;36;715.7897;1268;3.0225;8;1;4
BAGES;07;2020-05-20;2020-05-26;Si;;;0.0000;0;4775.4137;101;0.0000;1;0;3
BAGES;07;2020-05-20;2020-05-26;No;63.1735;2.2382;18.0640;32;707.3221;1253;2.6980;9;1;6
BAGES;07;2020-05-19;2020-05-25;Si;;;94.5626;2;4160.7565;88;2.1277;1;0;4
BAGES;07;2020-05-19;2020-05-25;No;59.9342;2.16677;16.9350;30;719.7412;1275;2.2318;10;1;7
BAGES;07;2020-05-18;2020-05-24;Si;;;94.5626;2;4302.6004;91;2.0408;1;0;4
BAGES;07;2020-05-18;2020-05-24;No;52.3903;2.01756;15.2415;27;723.1282;1281;1.8852;10;1;6
BAGES;07;2020-05-17;2020-05-23;No;47.9943;1.80895;15.2415;27;712.4026;1262;1.8325;2;1;6
BAGES;07;2020-05-17;2020-05-23;Si;;;94.5626;2;4397.1631;93;1.9608;1;0;3
BAGES;07;2020-05-16;2020-05-22;Si;;;141.8439;3;3735.2245;79;4.6512;0;0;2
BAGES;07;2020-05-16;2020-05-22;No;32.7636;1.34976;11.8545;21;681.9195;1208;1.2797;3;1;5
BAGES;07;2020-05-15;2020-05-21;Si;;;141.8439;3;4160.7565;88;4.5455;0;0;1
BAGES;07;2020-05-15;2020-05-21;No;21.4458;0.949763;9.5965;17;694.9031;1231;1.2750;4;2;4
BAGES;07;2020-05-14;2020-05-20;Si;;;472.8132;10;7281.3238;154;12.6761;0;0;1
BAGES;07;2020-05-14;2020-05-20;No;22.2503;1.15929;10.1610;18;701.6771;1243;1.3587;5;1;4
BAGES;07;2020-05-13;2020-05-19;No;25.4907;1.32812;10.1610;18;672.8874;1192;1.1617;6;2;4
BAGES;07;2020-05-13;2020-05-19;Si;;;567.3758;12;14137.1158;299;11.8280;0;0;1
BAGES;07;2020-05-12;2020-05-18;No;28.8046;1.4174;10.7255;19;588.2120;1042;1.4558;5;2;4
BAGES;07;2020-05-12;2020-05-18;Si;;;472.8132;10;15366.4302;325;11.6279;2;0;1
BAGES;07;2020-05-11;2020-05-17;Si;;;520.0945;11;20614.6572;436;10.4762;2;0;6
BAGES;07;2020-05-11;2020-05-17;No;28.2402;1.47137;10.7255;19;553.2128;980;1.6847;6;2;4
BAGES;07;2020-05-10;2020-05-16;Si;;;520.0945;11;20567.3758;435;10.5769;3;0;7
BAGES;07;2020-05-10;2020-05-16;No;31.1917;1.53486;11.2900;20;539.6647;956;1.8610;8;2;5
BAGES;07;2020-05-09;2020-05-15;Si;;;472.8132;10;20520.0945;434;9.5238;3;0;8
BAGES;07;2020-05-09;2020-05-15;No;31.9938;1.45323;12.4190;22;493.3755;874;1.9231;8;2;4
BAGES;07;2020-05-08;2020-05-14;No;28.8851;1.21831;12.9835;23;443.6993;786;1.8957;7;1;7
BAGES;07;2020-05-08;2020-05-14;Si;;;709.2198;15;24444.4444;517;10.4895;3;0;10
BAGES;07;2020-05-07;2020-05-13;No;20.4626;0.906223;9.0320;16;422.8126;749;1.3356;6;1;8
BAGES;07;2020-05-07;2020-05-13;Si;;;425.5319;9;21607.5650;457;7.0796;5;0;12
BAGES;07;2020-05-06;2020-05-12;Si;;;425.5319;9;14515.3664;307;9.1954;6;0;16
BAGES;07;2020-05-06;2020-05-12;No;17.6838;0.696139;9.0320;16;420.5546;745;1.3536;6;0;6
BAGES;07;2020-05-05;2020-05-11;Si;;;520.0945;11;14609.9290;309;8.5470;5;0;19
BAGES;07;2020-05-05;2020-05-11;No;18.1021;0.583043;9.5965;17;491.1175;870;1.1236;6;0;7
BAGES;07;2020-05-04;2020-05-10;Si;;;472.8132;10;9550.8274;202;9.5745;6;0;18
BAGES;07;2020-05-04;2020-05-10;No;17.1134;0.505266;8.4675;15;512.0041;907;1.2346;5;0;8
BAGES;07;2020-05-03;2020-05-09;No;16.8401;0.47352;9.0320;16;518.7781;919;1.3514;6;0;9
BAGES;07;2020-05-03;2020-05-09;Si;;;472.8132;10;9645.3900;204;9.4737;5;0;19
BAGES;07;2020-05-02;2020-05-08;Si;;;472.8132;10;9598.1087;203;9.5745;6;0;18
BAGES;07;2020-05-02;2020-05-08;No;17.639;0.480723;9.5965;17;508.0526;900;1.5235;6;0;10
BAGES;07;2020-05-01;2020-05-07;Si;;;330.9692;7;4397.1631;93;9.2593;7;0;18
BAGES;07;2020-05-01;2020-05-07;No;22.623;0.494764;10.7255;19;535.1487;948;1.8277;6;0;7
BAGES;07;2020-04-30;2020-05-06;Si;;;425.5319;9;4208.0378;89;14.2857;5;0;19
BAGES;07;2020-04-30;2020-05-06;No;26.9042;0.523735;13.5480;24;606.2761;1074;2.3596;6;0;7
BAGES;07;2020-04-29;2020-05-05;Si;;;425.5319;9;7234.0425;153;6.9565;4;0;18
BAGES;07;2020-04-29;2020-05-05;No;35.1934;0.519533;16.3705;29;638.4528;1131;2.4896;4;0;8
BAGES;07;2020-04-28;2020-05-04;No;39.5975;0.539584;21.4511;38;676.2745;1198;3.1408;4;0;11
BAGES;07;2020-04-28;2020-05-04;Si;;;425.5319;9;6903.0732;146;6.1947;3;0;17
BAGES;07;2020-04-27;2020-05-03;Si;;;425.5319;9;6855.7919;145;6.0870;2;0;15
BAGES;07;2020-04-27;2020-05-03;No;43.5712;0.547412;25.4026;45;720.3057;1276;3.3914;4;0;12
BAGES;07;2020-04-26;2020-05-02;Si;;;425.5319;9;6808.5106;144;6.0870;2;0;16
BAGES;07;2020-04-26;2020-05-02;No;50.1429;0.600179;26.5316;47;814.5777;1443;3.1200;1;0;11
BAGES;07;2020-04-25;2020-05-01;Si;;;472.8132;10;6997.6359;148;6.8376;1;0;21
BAGES;07;2020-04-25;2020-05-01;No;55.9739;0.648079;27.0961;48;858.0444;1520;3.4195;0;0;10
